movie,city,theater_count,estimated_city_gross
Headhunters,Houston,50,"$2,613.60"
Death Sentence,Houston,50,"$20,821.95"
Elite Squad,Houston,50,$17.60
Domino,Houston,50,"$22,208.61"
A Man Apart,Houston,50,"$57,181.71"
Agent Cody Banks,Houston,50,"$104,692.94"
Kill List,Houston,50,$57.43
The Clovehitch Killer,Houston,50,$17.93
The Rover,Houston,50,"$2,422.39"
Deception,Houston,50,"$10,041.09"
The Pink Panther 2,Houston,50,"$78,452.51"
Run All Night,Houston,50,"$57,789.82"
House of Sand and Fog,Houston,50,"$28,402.79"
The Bad Lieutenant: Port of Call - New Orleans,Houston,50,"$3,708.18"
Breach,Houston,50,"$72,574.05"
The Fifth Estate,Houston,50,"$7,106.81"
Marshall,Houston,50,"$21,951.91"
The Brave One,Houston,50,"$80,354.31"
Bandits,Houston,50,"$90,796.31"
High Crimes,Houston,50,"$90,726.57"
Alex Cross,Houston,50,"$56,537.93"
The Brothers Bloom,Houston,50,"$7,686.54"
Irrational Man,Houston,50,"$8,796.27"
Red State,Houston,50,"$2,412.52"
Blonde and Blonder,Houston,50,$92.12
Saw IV,Houston,50,"$138,241.63"
Lizzie,Houston,50,"$1,402.41"
London Boulevard,Houston,50,$15.09
Control,Houston,50,$517.99
Miss Bala,Houston,50,"$32,773.53"
Batman: The Killing Joke,Houston,50,"$8,244.26"
Basic,Houston,50,"$57,952.46"
Charlie Says,Houston,50,$86.27
Big Momma's House 2,Houston,50,"$153,236.08"
The Snowtown Murders,Houston,50,$17.50
Untraceable,Houston,50,"$62,651.61"
Harsh Times,Houston,50,"$7,289.74"
The Proposition,Houston,50,"$4,151.01"
Runner Runner,Houston,50,"$42,185.79"
Starred Up,Houston,50,$74.47
Dahmer,Houston,50,$314.50
A Prophet,Houston,50,"$4,552.66"
Vantage Point,Houston,50,"$157,823.02"
Hot Pursuit,Houston,50,"$75,360.31"
Suburbicon,Houston,50,"$12,612.46"
In the Fade,Houston,50,$701.06
Free Fire,Houston,50,"$3,927.70"
The Green Hornet,Houston,50,"$215,726.60"
Joe,Houston,50,$815.42
The Ladykillers,Houston,50,"$86,917.80"
Reindeer Games,Houston,50,"$51,017.81"
Torque,Houston,50,"$46,331.75"
Kangaroo Jack,Houston,50,"$146,179.85"
Term Life,Houston,50,$28.48
Nothing But the Truth,Houston,50,$6.65
"Big Mommas: Like Father, Like Son",Houston,50,"$82,803.80"
In the Valley of Elah,Houston,50,"$14,801.97"
Hollywoodland,Houston,50,"$31,481.53"
Secret in Their Eyes,Houston,50,"$44,071.62"
Primeval,Houston,50,"$23,144.48"
3-Iron,Houston,50,$520.88
Memoir of a Murderer,Houston,50,$199.47
Cop Out,Houston,50,"$98,003.96"
Gomorrah,Houston,50,"$3,445.42"
White Girl,Houston,50,$433.49
Son of a Gun,Houston,50,$3.08
