movie,city,theater_count,estimated_city_gross
3-Iron,Los Angeles,50,$935.14
Memoir of a Murderer,Los Angeles,50,$358.11
Cop Out,Los Angeles,50,"$175,948.88"
Gomorrah,Los Angeles,50,"$6,185.65"
White Girl,Los Angeles,50,$778.26
Son of a Gun,Los Angeles,50,$5.53
Brooklyn's Finest,Los Angeles,50,"$106,467.73"
The Girl Who Played with Fire,Los Angeles,50,"$35,608.07"
Harry Brown,Los Angeles,50,"$7,130.73"
From Paris with Love,Los Angeles,50,"$94,020.35"
Crossing Over,Los Angeles,50,"$1,780.64"
12 Rounds,Los Angeles,50,"$47,963.20"
Street Fighter: The Legend of Chun-Li,Los Angeles,50,"$34,276.87"
Chopper,Los Angeles,50,$918.49
The Whole Ten Yards,Los Angeles,50,"$64,003.41"
Leviathan,Los Angeles,50,"$4,284.68"
Wonderland,Los Angeles,50,"$4,140.79"
P2,Los Angeles,50,"$15,653.26"
Money Monster,Los Angeles,50,"$160,801.14"
Raees,Los Angeles,50,"$12,793.47"
In Secret,Los Angeles,50,"$1,647.79"
Peter Rabbit 2: The Runaway,Los Angeles,50,"$158,800.12"
Bad Education,Los Angeles,50,"$20,434.72"
We Own the Night,Los Angeles,50,"$111,991.21"
Sugar & Spice,Los Angeles,50,"$52,056.60"
Don 2,Los Angeles,50,"$14,429.83"
Super Dark Times,Los Angeles,50,$129.81
The X Files: I Want to Believe,Los Angeles,50,"$82,268.61"
3000 Miles to Graceland,Los Angeles,50,"$61,708.41"
xXx: State of the Union,Los Angeles,50,"$105,367.97"
Trespass,Los Angeles,50,$65.93
The Informant!,Los Angeles,50,"$130,616.70"
Skiptrace,Los Angeles,50,$7.03
Don,Los Angeles,50,"$3,153.86"
Man of the House,Los Angeles,50,"$77,239.09"
The Whistleblower,Los Angeles,50,"$4,394.91"
Blood Work,Los Angeles,50,"$102,723.70"
99 Homes,Los Angeles,50,"$5,531.95"
The Killer Inside Me,Los Angeles,50,$842.84
Loving Pablo,Los Angeles,50,$86.32
Transsiberian,Los Angeles,50,"$8,640.09"
Kill the Messenger,Los Angeles,50,"$9,609.34"
The Way of the Gun,Los Angeles,50,"$23,743.18"
Ride Along 2,Los Angeles,50,"$357,664.77"
Saw V,Los Angeles,50,"$222,494.11"
Two for the Money,Los Angeles,50,"$89,638.08"
No Good Deed,Los Angeles,50,"$206,014.35"
Young Adam,Los Angeles,50,"$3,008.21"
Texas Killing Fields,Los Angeles,50,$177.54
Exit Wounds,Los Angeles,50,"$202,936.37"
Narc,Los Angeles,50,"$41,012.17"
Just Getting Started,Los Angeles,50,"$23,797.85"
Undisputed,Los Angeles,50,"$50,047.98"
Gemini,Los Angeles,50,$785.50
Crocodile Dundee in Los Angeles,Los Angeles,50,"$100,513.01"
Paul Blart: Mall Cop 2,Los Angeles,50,"$278,528.26"
Life of Crime,Los Angeles,50,"$1,026.06"
Postal,Los Angeles,50,"$70,595.22"
Dark Blue,Los Angeles,50,"$35,521.05"
Madea Goes to Jail,Los Angeles,50,"$354,776.70"
Fighting,Los Angeles,50,"$90,321.36"
Cowboy Bebop: The Movie,Los Angeles,50,"$3,921.00"
Gringo,Los Angeles,50,"$19,485.92"
Blindspotting,Los Angeles,50,"$16,990.48"
The Conspirator,Los Angeles,50,"$45,239.27"
Wild Target,Los Angeles,50,$459.48
Oliver Twist,Los Angeles,50,"$7,791.80"
The Salton Sea,Los Angeles,50,"$2,997.68"
Mesrine: Killer Instinct,Los Angeles,50,"$2,162.96"
The Kitchen,Los Angeles,50,"$47,243.02"
Bel Ami,Los Angeles,50,$470.18
Bullet to the Head,Los Angeles,50,"$37,184.40"
SuperFly,Los Angeles,50,"$80,553.79"
Drillbit Taylor,Los Angeles,50,"$128,813.35"
Lakeview Terrace,Los Angeles,50,"$153,945.31"
A Kind of Murder,Los Angeles,50,$7.08
An Evening with Beverly Luff Linn,Los Angeles,50,$20.44
Contraband,Los Angeles,50,"$260,844.60"
Proud Mary,Los Angeles,50,"$81,822.26"
Nurse Betty,Los Angeles,50,"$98,676.44"
Alan Partridge,Los Angeles,50,$596.79
The Protector,Los Angeles,50,"$46,679.45"
Nancy Drew,Los Angeles,50,"$100,422.19"
Party Monster,Los Angeles,50,"$2,855.35"
Blood Ties,Los Angeles,50,$161.65
Firewall,Los Angeles,50,"$191,144.85"
Lions for Lambs,Los Angeles,50,"$58,823.56"
Highwaymen,Los Angeles,50,"$1,439.05"
Captive,Los Angeles,50,"$10,028.17"
88 Minutes,Los Angeles,50,"$66,383.02"
The Girl Who Kicked the Hornet's Nest,Los Angeles,50,"$21,281.00"
Balls of Fury,Los Angeles,50,"$128,776.69"
The Tribe,Los Angeles,50,$590.33
Dead Man Down,Los Angeles,50,"$42,662.20"
The East,Los Angeles,50,"$8,893.59"
In Order of Disappearance,Los Angeles,50,$193.23
Formula 51,Los Angeles,50,"$20,404.00"
New World,Los Angeles,50,"$1,794.98"
District B13,Los Angeles,50,"$4,696.31"
Master Z: The Ip Man Legacy,Los Angeles,50,"$24,346.18"
The Crimson Rivers,Los Angeles,50,"$2,480.11"
The Fanatic,Los Angeles,50,$12.36
Drowning Mona,Los Angeles,50,"$60,487.31"
The Dinner,Los Angeles,50,"$5,186.62"
Unstoppable,Los Angeles,50,$386.23
Hollywood Homicide,Los Angeles,50,"$117,677.06"
Find Me Guilty,Los Angeles,50,"$4,601.77"
Nine Queens,Los Angeles,50,"$4,788.35"
The Lookout,Los Angeles,50,"$18,038.09"
American Pastoral,Los Angeles,50,"$2,122.96"
Badla,Los Angeles,50,"$7,296.65"
Saving Grace,Los Angeles,50,"$47,503.75"
The Interpreter,Los Angeles,50,"$285,075.93"
Adam's Apples,Los Angeles,50,$5.12
Pride and Glory,Los Angeles,50,"$61,593.74"
Showtime,Los Angeles,50,"$149,315.62"
The Invisible,Los Angeles,50,"$80,644.77"
The Hitcher,Los Angeles,50,"$64,587.59"
Ned Kelly,Los Angeles,50,$293.53
Middle Men,Los Angeles,50,"$2,837.56"
Scoop,Los Angeles,50,"$41,269.49"
Ted Bundy,Los Angeles,50,$23.81
Brick Mansions,Los Angeles,50,"$79,535.95"
The Villainess,Los Angeles,50,$108.77
Suspect Zero,Los Angeles,50,"$34,212.38"
8 Women,Los Angeles,50,"$12,062.12"
Whiteout,Los Angeles,50,"$40,288.97"
Our Kind of Traitor,Los Angeles,50,"$12,361.28"
Cheap Thrills,Los Angeles,50,$232.81
Reservation Road,Los Angeles,50,$478.32
Cold in July,Los Angeles,50,"$1,625.66"
Get Carter,Los Angeles,50,"$58,683.69"
Talvar,Los Angeles,50,"$1,342.37"
Intermission,Los Angeles,50,"$3,516.95"
Cradle 2 the Grave,Los Angeles,50,"$136,101.01"
The Disappearance of Alice Creed,Los Angeles,50,$654.70
Raging Fire,Los Angeles,50,"$1,510.71"
The Skulls,Los Angeles,50,"$137,409.68"
Never Goin' Back,Los Angeles,50,$240.23
Hoodwinked Too! Hood vs. Evil,Los Angeles,50,"$39,771.98"
L.I.E.,Los Angeles,50,"$4,476.91"
Silent House,Los Angeles,50,"$49,226.85"
Catch That Kid,Los Angeles,50,"$65,489.00"
The Burning Plain,Los Angeles,50,$785.73
Once Upon a Time in Anatolia,Los Angeles,50,$543.94
The Clan,Los Angeles,50,$730.27
The Informers,Los Angeles,50,"$1,176.25"
Observe and Report,Los Angeles,50,"$94,074.71"
Easy Money,Los Angeles,50,$740.53
The Baader Meinhof Complex,Los Angeles,50,"$1,867.37"
Mesrine: Public Enemy No. 1,Los Angeles,50,"$1,078.72"
City by the Sea,Los Angeles,50,"$87,959.44"
A Guide to Recognizing Your Saints,Los Angeles,50,"$2,023.69"
Bitch Slap,Los Angeles,50,$68.09
Rang De Basanti,Los Angeles,50,"$8,615.35"
Auto Focus,Los Angeles,50,"$8,085.00"
Dorm Daze,Los Angeles,50,$220.06
Heaven Knows What,Los Angeles,50,$313.72
Let's Go to Prison,Los Angeles,50,"$18,089.96"
Millions,Los Angeles,50,"$25,811.37"
Trade,Los Angeles,50,$839.85
Dogman,Los Angeles,50,$581.16
Made,Los Angeles,50,"$20,814.51"
King Cobra,Los Angeles,50,$111.76
Freedomland,Los Angeles,50,"$49,060.83"
"OSS 117: Cairo, Nest of Spies",Los Angeles,50,"$1,187.04"
Mad Money,Los Angeles,50,"$81,038.90"
Traitor,Los Angeles,50,"$92,260.25"
Cecil B. Demented,Los Angeles,50,"$5,036.87"
Haider,Los Angeles,50,"$3,535.05"
Extreme Job,Los Angeles,50,"$6,139.56"
Mean Machine,Los Angeles,50,$363.73
All About Lily Chou-Chou,Los Angeles,50,$97.42
The Air I Breathe,Los Angeles,50,$101.06
Twisted,Los Angeles,50,"$98,785.37"
Delhi Belly,Los Angeles,50,"$6,005.75"
Antitrust,Los Angeles,50,"$42,992.66"
Little Woods,Los Angeles,50,$588.16
The Yards,Los Angeles,50,"$3,460.95"
Big Trouble,Los Angeles,50,"$28,474.16"
Infamous,Los Angeles,50,"$4,510.53"
Pawn Shop Chronicles,Los Angeles,50,$19.27
Elite Squad 2: The Enemy Within,Los Angeles,50,$392.55
Dhoom 2,Los Angeles,50,"$10,365.04"
"Love, Honor and Obey",Los Angeles,50,$4.48
Reno 911!: Miami,Los Angeles,50,"$79,758.04"
Cop Car,Los Angeles,50,$501.87
Veronica Guerin,Los Angeles,50,"$6,161.59"
Trapped,Los Angeles,50,$245.19
Deadfall,Los Angeles,50,$258.01
Trash,Los Angeles,50,$40.11
God Bless America,Los Angeles,50,$478.45
The Nut Job,Los Angeles,50,"$251,919.01"
Cassandra's Dream,Los Angeles,50,"$3,809.32"
Sightseers,Los Angeles,50,$140.06
Paparazzi,Los Angeles,50,"$61,604.27"
Stolen,Los Angeles,50,"$1,193.18"
Breaking and Entering,Los Angeles,50,"$3,642.29"
Dirty Pretty Things,Los Angeles,50,"$31,803.22"
The Art of the Steal,Los Angeles,50,$240.92
Collide,Los Angeles,50,"$8,939.50"
The Perfect Host,Los Angeles,50,$189.89
Lonely Hearts,Los Angeles,50,$739.33
Tragedy Girls,Los Angeles,50,$242.70
15 Minutes,Los Angeles,50,"$95,682.04"
Chi-Raq,Los Angeles,50,"$10,379.90"
Pathology,Los Angeles,50,$426.04
Max Keeble's Big Move,Los Angeles,50,"$67,800.39"
God's Pocket,Los Angeles,50,$409.34
Leaves of Grass,Los Angeles,50,$266.65
Paranoid Park,Los Angeles,50,"$1,905.60"
Taxi 2,Los Angeles,50,"$2,861.59"
Rampart,Los Angeles,50,"$3,800.22"
Conviction,Los Angeles,50,"$26,595.46"
Stockholm,Los Angeles,50,"$1,184.42"
Pink,Los Angeles,50,"$4,866.62"
Ittefaq,Los Angeles,50,"$1,168.53"
Dom Hemingway,Los Angeles,50,"$2,031.51"
Racer and the Jailbird,Los Angeles,50,$181.68
Feardotcom,Los Angeles,50,"$51,786.34"
Kings,Los Angeles,50,"$1,076.80"
The Singing Detective,Los Angeles,50,"$1,319.18"
Man from Reno,Los Angeles,50,$364.32
Robot & Frank,Los Angeles,50,"$13,039.24"
Bad Santa 2,Los Angeles,50,"$69,720.80"
Lila dit ça,Los Angeles,50,$475.07
The Sweeney,Los Angeles,50,$103.29
Absolutely Fabulous: The Movie,Los Angeles,50,"$18,625.86"
Vera Drake,Los Angeles,50,"$14,718.01"
The Blind Swordsman: Zatoichi,Los Angeles,50,"$3,347.28"
Keeping Mum,Los Angeles,50,"$6,347.65"
The Negotiation,Los Angeles,50,$430.73
The Counterfeiters,Los Angeles,50,"$21,504.60"
The Trial,Los Angeles,50,$75.46
Wasabi,Los Angeles,50,$319.65
Battle in Heaven,Los Angeles,50,$277.98
Burke and Hare,Los Angeles,50,$18.95
Birthday Girl,Los Angeles,50,"$19,290.05"
Dabangg,Los Angeles,50,"$18,163.67"
One Night at McCool's,Los Angeles,50,"$24,664.62"
The Matador,Los Angeles,50,"$49,381.60"
The Dead Girl,Los Angeles,50,$67.87
Dhoom 3,Los Angeles,50,"$31,491.88"
The Weight of Water,Los Angeles,50,$402.36
Better Luck Tomorrow,Los Angeles,50,"$14,908.50"
Maria Full of Grace,Los Angeles,50,"$25,552.79"
Lila & Eve,Los Angeles,50,$148.73
The Quarry,Los Angeles,50,$8.29
Tsotsi,Los Angeles,50,"$11,418.86"
Heaven,Los Angeles,50,"$3,035.96"
Bones,Los Angeles,50,"$28,652.43"
Welcome to the Punch,Los Angeles,50,$26.61
The Silence,Los Angeles,50,$390.73
Dhoom,Los Angeles,50,$963.57
Frozen River,Los Angeles,50,"$9,836.72"
The Angels' Share,Los Angeles,50,"$1,193.33"
Escobar: Paradise Lost,Los Angeles,50,$419.01
The Son of No One,Los Angeles,50,$113.19
What's the Worst That Could Happen?,Los Angeles,50,"$125,840.10"
Omar,Los Angeles,50,"$1,395.81"
Spartan,Los Angeles,50,"$17,386.63"
Falcon Rising,Los Angeles,50,$34.08
Killerman,Los Angeles,50,"$1,086.06"
Confidence,Los Angeles,50,"$47,882.74"
Bullhead,Los Angeles,50,$595.34
Crypto,Los Angeles,50,$39.97
Flypaper,Los Angeles,50,$4.31
Ernest & Celestine,Los Angeles,50,"$1,147.08"
Waist Deep,Los Angeles,50,"$83,584.89"
The Limits of Control,Los Angeles,50,"$1,666.45"
Bless the Child,Los Angeles,50,"$115,170.99"
The Nile Hilton Incident,Los Angeles,50,$317.94
The Thieves,Los Angeles,50,"$2,689.05"
First Sunday,Los Angeles,50,"$148,724.20"
Pieta,Los Angeles,50,$85.99
Beyond a Reasonable Doubt,Los Angeles,50,$127.07
Buster's Mal Heart,Los Angeles,50,$284.74
Knockaround Guys,Los Angeles,50,"$45,608.68"
Buffalo Soldiers,Los Angeles,50,"$1,386.96"
Black Friday,Los Angeles,50,$133.31
JCVD,Los Angeles,50,"$1,845.50"
All About the Benjamins,Los Angeles,50,"$99,914.10"
Raid,Los Angeles,50,"$3,961.54"
El Angel,Los Angeles,50,$370.44
Skin Trade,Los Angeles,50,$4.87
Sleuth,Los Angeles,50,"$1,344.20"
The Villain,Los Angeles,50,"$1,623.68"
The Third Murder,Los Angeles,50,$350.19
Talaash: The Answer Lies Within,Los Angeles,50,"$10,611.22"
Surveillance,Los Angeles,50,$107.23
Captivity,Los Angeles,50,"$10,299.22"
Little Fish,Los Angeles,50,$31.95
The Vault,Los Angeles,50,$22.46
Sophie Scholl: The Final Days,Los Angeles,50,"$2,651.13"
The Cat's Meow,Los Angeles,50,"$12,583.81"
Julia,Los Angeles,50,$8.27
Shangri-La Suite,Los Angeles,50,$52.32
Nothing Bad Can Happen,Los Angeles,50,$18.35
Chapter 27,Los Angeles,50,$218.41
Micmacs,Los Angeles,50,"$4,943.83"
Fabricated City,Los Angeles,50,$411.19
Taxi 3,Los Angeles,50,"$1,949.47"
Henry's Crime,Los Angeles,50,$399.46
The Nut Job 2: Nutty by Nature,Los Angeles,50,"$111,235.83"
Madea's Witness Protection,Los Angeles,50,"$257,414.83"
Echelon Conspiracy,Los Angeles,50,"$1,961.02"
Kung Fu Jungle,Los Angeles,50,$506.24
Home Room,Los Angeles,50,$20.45
Seeking Justice,Los Angeles,50,$161.07
Omkara,Los Angeles,50,"$3,096.25"
Shanghai,Los Angeles,50,$175.22
Mini's First Time,Los Angeles,50,$191.78
The Man,Los Angeles,50,"$32,644.92"
Domestic Disturbance,Los Angeles,50,"$177,401.99"
Priceless,Los Angeles,50,"$5,879.69"
Corky Romano,Los Angeles,50,"$94,015.10"
Half Past Dead,Los Angeles,50,"$60,229.89"
Highway,Los Angeles,50,"$2,074.65"
Screwed,Los Angeles,50,"$27,552.99"
Carandiru,Los Angeles,50,$838.88
Redacted,Los Angeles,50,$256.37
A Single Shot,Los Angeles,50,$39.29
Sweet Country,Los Angeles,50,$374.87
Unknown,Los Angeles,50,$566.16
Next Day Air,Los Angeles,50,"$39,275.06"
Greenfingers,Los Angeles,50,"$5,643.19"
Welcome to Collinwood,Los Angeles,50,"$1,309.46"
Crazy on the Outside,Los Angeles,50,$252.65
Gozu,Los Angeles,50,$213.37
The Adderall Diaries,Los Angeles,50,$44.25
Never Die Alone,Los Angeles,50,"$22,131.39"
Graduation,Los Angeles,50,$689.97
Birds of Passage,Los Angeles,50,"$1,981.88"
Goldstone,Los Angeles,50,$338.77
See Spot Run,Los Angeles,50,"$130,788.80"
Race,Los Angeles,50,"$5,359.86"
Stander,Los Angeles,50,$74.76
Raajneeti,Los Angeles,50,"$5,631.86"
Mystery Team,Los Angeles,50,$302.40
Donkey Punch,Los Angeles,50,$72.06
Bangkok Dangerous,Los Angeles,50,"$59,908.94"
Hey Ram,Los Angeles,50,"$1,076.95"
Armored,Los Angeles,50,"$62,689.57"
Kick,Los Angeles,50,"$9,649.27"
Take Me,Los Angeles,50,$10.13
The Art of War,Los Angeles,50,"$118,442.61"
Reclaim,Los Angeles,50,$14.11
The Bag Man,Los Angeles,50,$191.40
Shade,Los Angeles,50,$130.27
Closed Circuit,Los Angeles,50,"$22,479.30"
Ain't Them Bodies Saints,Los Angeles,50,"$1,519.74"
Gangster No. 1,Los Angeles,50,$121.21
Pierrepoint: The Last Hangman,Los Angeles,50,$85.34
Ballistic: Ecks vs. Sever,Los Angeles,50,"$56,047.56"
Lucky Numbers,Los Angeles,50,"$39,264.05"
Read My Lips,Los Angeles,50,"$5,328.92"
Violet & Daisy,Los Angeles,50,$67.38
Tracers,Los Angeles,50,$7.84
The Curse of the Jade Scorpion,Los Angeles,50,"$29,392.55"
Shootout at Lokhandwala,Los Angeles,50,"$1,134.03"
The Alphabet Killer,Los Angeles,50,$116.78
The Barbarian Invasions,Los Angeles,50,"$13,457.61"
Jiang hu er nü,Los Angeles,50,"$1,630.89"
Small Time Crooks,Los Angeles,50,"$66,933.29"
District 13: Ultimatum,Los Angeles,50,$141.30
Idlewild,Los Angeles,50,"$49,204.33"
Out of Blue,Los Angeles,50,$61.39
Beautiful Creatures,Los Angeles,50,$217.14
The Good Thief,Los Angeles,50,"$13,792.66"
Flash Point,Los Angeles,50,$12.83
The Oxford Murders,Los Angeles,50,$14.14
Ed Gein,Los Angeles,50,$22.38
The Ice Harvest,Los Angeles,50,"$34,577.98"
The Package,Los Angeles,50,$5.76
Haven,Los Angeles,50,$536.46
Novocaine,Los Angeles,50,"$7,985.47"
Stolen,Los Angeles,50,$28.65
Sleight,Los Angeles,50,"$15,084.55"
The Unknown Girl,Los Angeles,50,$590.28
OSS 117: Lost in Rio,Los Angeles,50,$342.50
Veteran,Los Angeles,50,"$4,707.45"
Run with the Hunted,Los Angeles,50,$44.14
Sweet Sixteen,Los Angeles,50,$123.65
Dragon,Los Angeles,50,$43.67
Stuck,Los Angeles,50,$263.29
Defendor,Los Angeles,50,$174.33
Bait,Los Angeles,50,"$60,087.13"
Sonny,Los Angeles,50,$69.16
Batla House,Los Angeles,50,"$1,933.67"
Special 26,Los Angeles,50,"$4,232.02"
In the Mix,Los Angeles,50,"$39,621.03"
Believer,Los Angeles,50,"$1,433.61"
The Insult,Los Angeles,50,"$3,925.94"
The Hollow,Los Angeles,50,"$1,602.42"
Witless Protection,Los Angeles,50,"$16,199.43"
Brother,Los Angeles,50,"$1,755.55"
Show Dogs,Los Angeles,50,"$69,573.79"
The Memory of a Killer,Los Angeles,50,"$1,301.77"
Amen.,Los Angeles,50,"$1,075.48"
Band of Robbers,Los Angeles,50,$80.59
Kill Me Three Times,Los Angeles,50,$93.47
Rob the Mob,Los Angeles,50,$811.25
Elena,Los Angeles,50,$91.27
Bomb City,Los Angeles,50,$232.62
The Zodiac,Los Angeles,50,$175.59
Owning Mahowny,Los Angeles,50,"$3,964.17"
Race 3,Los Angeles,50,"$6,629.57"
Animal Factory,Los Angeles,50,$171.75
Criminal,Los Angeles,50,"$57,589.37"
Serious Moonlight,Los Angeles,50,$98.56
Human Capital,Los Angeles,50,$616.89
Rise: Blood Hunter,Los Angeles,50,$417.17
Point Blank,Los Angeles,50,"$2,771.78"
The Blue Room,Los Angeles,50,$906.44
A Cat in Paris,Los Angeles,50,"$1,215.35"
Line of Duty,Los Angeles,50,$210.42
Death House,Los Angeles,50,$93.45
The Reckoning,Los Angeles,50,"$1,006.16"
Monsters and Men,Los Angeles,50,"$1,960.81"
A War,Los Angeles,50,$481.88
City of Men,Los Angeles,50,"$1,203.99"
Kaminey,Los Angeles,50,"$5,042.74"
Kurbaan,Los Angeles,50,"$2,957.35"
The Beat That My Heart Skipped,Los Angeles,50,"$4,012.67"
Panic,Los Angeles,50,"$3,054.86"
Agneepath,Los Angeles,50,"$7,769.53"
Paradise Now,Los Angeles,50,"$5,694.61"
Connie and Carla,Los Angeles,50,"$31,579.42"
Lowriders,Los Angeles,50,"$24,135.22"
The Square,Los Angeles,50,$184.96
10th & Wolf,Los Angeles,50,$209.69
"Scotland, Pa.",Los Angeles,50,"$1,505.98"
Dirty,Los Angeles,50,"$1,062.85"
Empire,Los Angeles,50,"$68,632.44"
The Samaritan,Los Angeles,50,$6.84
Snow Angels,Los Angeles,50,"$1,579.39"
Terribly Happy,Los Angeles,50,$274.69
Wazir,Los Angeles,50,"$2,297.71"
Vulgar,Los Angeles,50,$58.44
Zyzzyx Rd,Los Angeles,50,$0.12
Unconditional,Los Angeles,50,"$3,943.57"
Child of God,Los Angeles,50,$148.79
The Child,Los Angeles,50,"$2,553.37"
Chico & Rita,Los Angeles,50,"$1,374.34"
The Deep End,Los Angeles,50,"$34,588.66"
Sonchiriya,Los Angeles,50,$333.85
Gun Shy,Los Angeles,50,"$6,398.15"
City of Ghosts,Los Angeles,50,$168.83
Welcome,Los Angeles,50,"$4,254.26"
The Swindlers,Los Angeles,50,$948.51
Badlapur,Los Angeles,50,"$1,454.01"
Illegal Tender,Los Angeles,50,"$11,975.88"
The Escapist,Los Angeles,50,$51.06
Dinner Rush,Los Angeles,50,$431.29
Maze,Los Angeles,50,$74.81
Tees Maar Khan,Los Angeles,50,"$4,219.85"
Meeting Evil,Los Angeles,50,$0.71
The Night Listener,Los Angeles,50,"$30,683.67"
Neruda,Los Angeles,50,"$3,682.05"
Stealing Harvard,Los Angeles,50,"$54,787.76"
13,Los Angeles,50,$475.95
You Kill Me,Los Angeles,50,"$9,515.26"
Perrier's Bounty,Los Angeles,50,$3.25
Polisse,Los Angeles,50,$671.72
Shadowboxer,Los Angeles,50,"$1,453.16"
Crown Heights,Los Angeles,50,$935.34
Dheepan,Los Angeles,50,$970.78
Khosla Ka Ghosla!,Los Angeles,50,$103.79
Where the Money Is,Los Angeles,50,"$22,187.71"
Casino Jack,Los Angeles,50,"$4,077.14"
I'm Not Scared,Los Angeles,50,"$6,332.59"
Down Terrace,Los Angeles,50,$37.68
Anesthesia,Los Angeles,50,$87.77
Kaante,Los Angeles,50,"$4,082.47"
Cosmos,Los Angeles,50,$82.30
The Crew,Los Angeles,50,"$51,046.20"
Burnt Money,Los Angeles,50,$946.82
Eastern Boys,Los Angeles,50,$63.41
Asura,Los Angeles,50,$684.19
Yardie,Los Angeles,50,$141.20
Brooklyn Rules,Los Angeles,50,"$1,562.13"
Pawn,Los Angeles,50,$8.38
Beer for My Horses,Los Angeles,50,"$2,611.45"
Winter of Frozen Dreams,Los Angeles,50,$28.76
I'll Sleep When I'm Dead,Los Angeles,50,"$1,406.81"
No Good Deed,Los Angeles,50,$712.02
Big Fan,Los Angeles,50,$919.13
Dylan Dog: Dead of Night,Los Angeles,50,"$4,639.72"
Jindabyne,Los Angeles,50,"$1,567.86"
Separate Lies,Los Angeles,50,"$3,620.28"
Ashby,Los Angeles,50,$18.16
Janatha Garage,Los Angeles,50,"$472,459.33"
Oye Lucky! Lucky Oye!,Los Angeles,50,$313.81
Rustom,Los Angeles,50,"$4,263.58"
Simmba,Los Angeles,50,"$19,900.58"
The Masked Saint,Los Angeles,50,$485.31
Singham,Los Angeles,50,"$1,353.17"
Shootout at Wadala,Los Angeles,50,"$1,448.00"
Honeydripper,Los Angeles,50,"$1,050.31"
El Chicano,Los Angeles,50,"$5,467.81"
Killing Cabos,Los Angeles,50,$494.54
Bunty Aur Babli,Los Angeles,50,"$3,536.06"
The Caveman's Valentine,Los Angeles,50,"$2,694.37"
Exiled,Los Angeles,50,$193.74
Drug War,Los Angeles,50,$501.38
The Aura,Los Angeles,50,$219.97
Double Take,Los Angeles,50,$79.27
Macbeth,Los Angeles,50,"$4,340.93"
Race 2,Los Angeles,50,"$6,190.97"
The Walker,Los Angeles,50,$302.60
A Somewhat Gentle Man,Los Angeles,50,$147.20
The Assassination of Richard Nixon,Los Angeles,50,"$2,735.79"
People I Know,Los Angeles,50,$478.23
Shuttle,Los Angeles,50,$41.66
The Hillside Strangler,Los Angeles,50,$13.98
Master,Los Angeles,50,"$2,335.44"
Partir,Los Angeles,50,$684.94
Harvard Man,Los Angeles,50,$222.13
On the Other Side of the Tracks,Los Angeles,50,$23.22
Bubble,Los Angeles,50,$570.02
Skins,Los Angeles,50,$937.03
Code Name: The Cleaner,Los Angeles,50,"$31,774.63"
Nobel Son,Los Angeles,50,"$2,117.96"
The Fall of the American Empire,Los Angeles,50,"$8,541.36"
Dear Wendy,Los Angeles,50,$90.59
Thin Ice,Los Angeles,50,"$3,096.48"
Married Life,Los Angeles,50,"$5,908.67"
Underclassman,Los Angeles,50,"$22,171.39"
Alone with Her,Los Angeles,50,$39.28
My Brother the Devil,Los Angeles,50,$40.40
Paan Singh Tomar,Los Angeles,50,$155.14
Gosnell: The Trial of America's Biggest Serial Killer,Los Angeles,50,"$14,428.21"
Broken Horses,Los Angeles,50,$137.23
The Assassin's Code,Los Angeles,50,"$15,335.20"
Coastlines,Los Angeles,50,$25.45
Christmas in Wonderland,Los Angeles,50,$308.04
The Girl from the Naked Eye,Los Angeles,50,$68.23
Savage,Los Angeles,50,$292.07
The Lady in the Car with Glasses and a Gun,Los Angeles,50,$7.97
Election 2,Los Angeles,50,$215.08
Rhymes for Young Ghouls,Los Angeles,50,$3.56
Civil Brand,Los Angeles,50,$954.12
Alleluia,Los Angeles,50,$23.53
The Monkey's Mask,Los Angeles,50,$179.68
Turn It Up,Los Angeles,50,"$4,880.16"
Golden Job,Los Angeles,50,"$1,120.55"
Even Money,Los Angeles,50,$250.58
A Ciambra,Los Angeles,50,$121.50
The Dancer Upstairs,Los Angeles,50,"$9,321.16"
Mad Detective,Los Angeles,50,$18.15
High Heels and Low Lifes,Los Angeles,50,$889.21
Take,Los Angeles,50,$20.03
Anamorph,Los Angeles,50,$23.18
The Prey,Los Angeles,50,$24.74
Gold Diggers,Los Angeles,50,"$2,066.27"
I'm in Love with a Church Girl,Los Angeles,50,"$9,333.15"
The Attack,Los Angeles,50,"$6,723.08"
Baaghi 2,Los Angeles,50,"$5,173.84"
Game,Los Angeles,50,$500.92
Holiday: A Soldier is Never Off Duty,Los Angeles,50,"$2,771.60"
Love the Hard Way,Los Angeles,50,$170.83
The Ardennes,Los Angeles,50,$22.11
The Merry Gentleman,Los Angeles,50,"$1,357.73"
Psycho-Pass: The Movie,Los Angeles,50,$542.51
Sleepless Night,Los Angeles,50,$13.17
Fiza,Los Angeles,50,"$2,445.77"
The Wasted Times,Los Angeles,50,$938.08
Cold War 2,Los Angeles,50,"$2,198.89"
No News from God,Los Angeles,50,$303.01
Weirdsville,Los Angeles,50,$28.47
Nightcap,Los Angeles,50,"$1,737.86"
State Property 2,Los Angeles,50,"$6,578.10"
Detective Byomkesh Bakshy!,Los Angeles,50,"$2,270.37"
Beauty and the Dogs,Los Angeles,50,$34.95
LUV,Los Angeles,50,$543.56
State Property,Los Angeles,50,"$8,232.63"
The 24th Day,Los Angeles,50,$55.31
Gangnam 1970,Los Angeles,50,$70.66
Carter High,Los Angeles,50,"$1,333.92"
The Architect,Los Angeles,50,$49.57
The Mafia Kills Only in Summer,Los Angeles,50,$145.60
