movie,city,theater_count,estimated_city_gross
Phata Poster Nikhla Hero,Phoenix,50,$604.19
Paulette,Phoenix,50,$45.67
Kurukshetra,Phoenix,50,$57.12
The Hard Word,Phoenix,50,$654.48
The Tenants,Phoenix,50,$3.11
Serial Killer 1,Phoenix,50,$15.06
Pete Smalls Is Dead,Phoenix,50,$15.48
Ladrón que roba a ladrón,Phoenix,50,"$6,197.11"
Man on the Train,Phoenix,50,"$3,934.93"
Least Among Saints,Phoenix,50,$43.39
Saving Mr. Wu,Phoenix,50,$143.53
Pickings,Phoenix,50,$101.88
On the Job,Phoenix,50,$249.63
Heroes,Phoenix,50,$909.22
Once in the Life,Phoenix,50,$82.77
First We Take Brooklyn,Phoenix,50,$66.29
Small Town Murder Songs,Phoenix,50,$47.78
Fulltime Killer,Phoenix,50,$23.21
Trixie,Phoenix,50,$442.25
'P' fung bou,Phoenix,50,$505.87
Next Time I'll Aim for the Heart,Phoenix,50,$1.11
Death Valley,Phoenix,50,$6.73
How to Be a Serial Killer,Phoenix,50,$1.39
"No God, No Master",Phoenix,50,$10.43
Made in France,Phoenix,50,$14.83
Ajami,Phoenix,50,$961.92
Nobody Else But You,Phoenix,50,$65.93
The Eyes,Phoenix,50,$14.10
Bangkok Dangerous,Phoenix,50,$36.08
Jilla,Phoenix,50,$356.47
Cowboys & Angels,Phoenix,50,$52.18
Ash Wednesday,Phoenix,50,$4.56
Who Knows?,Phoenix,50,"$1,404.88"
No Problem,Phoenix,50,$374.89
Madame Satã,Phoenix,50,$306.86
Live Free or Die,Phoenix,50,$19.67
The Man in 3B,Phoenix,50,$448.37
Golden Slumber,Phoenix,50,$106.21
The Robber,Phoenix,50,$127.23
N-Secure,Phoenix,50,"$4,014.66"
Sky on Fire,Phoenix,50,$120.21
The Road,Phoenix,50,$185.81
Phantom Detective,Phoenix,50,$103.76
Noise,Phoenix,50,$25.02
Money,Phoenix,50,"$1,582.38"
Leonera,Phoenix,50,$21.20
Mio fratello è figlio unico,Phoenix,50,$388.65
16 Years of Alcohol,Phoenix,50,$11.64
Hate Crime,Phoenix,50,$63.11
"Police, Adjective",Phoenix,50,$74.78
Ek Aur Ek Gyarah: By Hook or by Crook,Phoenix,50,$142.98
Go for Sisters,Phoenix,50,$86.65
Tazza: The Hidden Card,Phoenix,50,$386.59
Three,Phoenix,50,$101.42
Headshot,Phoenix,50,$0.71
'R Xmas,Phoenix,50,$1.32
Vaada,Phoenix,50,$137.81
Junction 48,Phoenix,50,$19.81
Black Souls,Phoenix,50,$155.02
BuyBust,Phoenix,50,$276.34
Nicotina,Phoenix,50,"$1,239.28"
Cover,Phoenix,50,$123.00
Brigham City,Phoenix,50,"$1,319.54"
Sicilian Ghost Story,Phoenix,50,$23.67
Lucky Break,Phoenix,50,$84.55
The Attacks of 26/11,Phoenix,50,$384.53
Extraordinary Mission,Phoenix,50,$44.36
My Kingdom,Phoenix,50,$4.04
Ice Blues,Phoenix,50,$1.03
Hukkle,Phoenix,50,$77.56
King of the Jungle,Phoenix,50,$42.06
Shikari,Phoenix,50,$63.04
Snowman's Land,Phoenix,50,$1.74
La soga,Phoenix,50,$326.13
Krazzy 4,Phoenix,50,$754.39
Secuestro express,Phoenix,50,$468.01
La siciliana ribelle,Phoenix,50,$107.32
The Killing of John Lennon,Phoenix,50,$10.33
Love and a Bullet,Phoenix,50,$26.09
Goodland,Phoenix,50,$49.77
Shock to the System,Phoenix,50,$5.67
Bulgarian Lovers,Phoenix,50,$92.04
"On the Other Hand, Death",Phoenix,50,$3.75
The Advocate: A Missing Body,Phoenix,50,$70.08
Death of a President,Phoenix,50,$803.74
Green is Gold,Phoenix,50,$0.66
Gimme the Loot,Phoenix,50,$151.38
Water & Power,Phoenix,50,$122.39
À Tout de Suite,Phoenix,50,$383.44
Difret,Phoenix,50,$59.53
Tycoon: A New Russian,Phoenix,50,$187.38
A Cool Fish,Phoenix,50,$854.51
"Lucía, Lucía",Phoenix,50,$414.18
Gang,Phoenix,50,$44.77
The Ministers,Phoenix,50,$4.40
By Hook or by Crook,Phoenix,50,$2.79
Inspector Bellamy,Phoenix,50,$163.96
Intersection,Phoenix,50,$7.14
Wasabi Tuna,Phoenix,50,$78.44
Splinter,Phoenix,50,$20.00
Settai,Phoenix,50,$135.11
Chronicle of an Escape,Phoenix,50,$2.02
Randy and the Mob,Phoenix,50,$69.83
Out the Gate,Phoenix,50,$2.44
High Times Potluck,Phoenix,50,$7.47
Bonnie & Clyde vs. Dracula,Phoenix,50,$38.75
Conspiracy of Silence,Phoenix,50,$4.02
Valley of Bones,Phoenix,50,$261.27
The Witness,Phoenix,50,$246.16
The Dukes,Phoenix,50,$40.50
United Red Army,Phoenix,50,$2.71
Ethan Mao,Phoenix,50,$10.59
Outta Time,Phoenix,50,$6.27
Mercy Streets,Phoenix,50,$266.30
Mr. X,Phoenix,50,$46.60
Lost in Hong Kong,Phoenix,50,"$2,016.43"
Nowhere Man,Phoenix,50,$3.64
Day Night Day Night,Phoenix,50,$49.20
Fakers,Phoenix,50,$76.17
The Code,Phoenix,50,$19.88
Murder.com,Phoenix,50,$3.21
Gasoline,Phoenix,50,$6.67
Viva Riva!,Phoenix,50,$95.63
Steel City,Phoenix,50,$15.84
Bank$tas,Phoenix,50,$23.13
Big Muddy,Phoenix,50,$1.24
An Act of War,Phoenix,50,$176.52
New World Order,Phoenix,50,$31.12
Cavale,Phoenix,50,$100.33
Line Walker 2: Invisible Spy,Phoenix,50,$447.94
Après la vie,Phoenix,50,$40.51
Mr. Smith Gets a Hustler,Phoenix,50,$2.45
This Last Lonely Place,Phoenix,50,$31.30
Sunrise,Phoenix,50,$1.55
The Fuzz,Phoenix,50,$9.39
Undoing,Phoenix,50,$69.68
3 Holes and a Smoking Gun,Phoenix,50,$27.87
Mi America,Phoenix,50,$5.16
Cavite,Phoenix,50,$108.50
Virgil Bliss,Phoenix,50,$2.27
Rightways Down,Phoenix,50,$9.68
Shadow Glories,Phoenix,50,$35.48
Daylight,Phoenix,50,$6.01
In Echo Park,Phoenix,50,$9.36
Justice Is Mind,Phoenix,50,$0.52
Dark Meridian,Phoenix,50,$7.43
Ridge Runners,Phoenix,50,$39.89
Autumn,Phoenix,50,$16.30
Mumbai Mirror,Phoenix,50,$7.05
Forgive Me Father,Phoenix,50,$679.59
I Recorded a Murder!,Phoenix,50,$2.32
Winning Formula,Phoenix,50,$33.84
