movie,city,theater_count,estimated_city_gross
High Crimes,New York,50,"$351,054.05"
Alex Cross,New York,50,"$218,765.77"
The Brothers Bloom,New York,50,"$29,742.03"
Irrational Man,New York,50,"$34,035.96"
Red State,New York,50,"$9,334.93"
Blonde and Blonder,New York,50,$356.46
Saw IV,New York,50,"$534,907.06"
Lizzie,New York,50,"$5,426.44"
London Boulevard,New York,50,$58.40
Control,New York,50,"$2,004.28"
Miss Bala,New York,50,"$126,812.70"
Batman: The Killing Joke,New York,50,"$31,900.02"
Basic,New York,50,"$224,239.12"
Charlie Says,New York,50,$333.81
Big Momma's House 2,New York,50,"$592,926.02"
The Snowtown Murders,New York,50,$67.70
Untraceable,New York,50,"$242,421.84"
Harsh Times,New York,50,"$28,206.64"
The Proposition,New York,50,"$16,061.76"
Runner Runner,New York,50,"$163,232.14"
Starred Up,New York,50,$288.16
Dahmer,New York,50,"$1,216.92"
A Prophet,New York,50,"$17,615.88"
Vantage Point,New York,50,"$610,674.55"
Hot Pursuit,New York,50,"$291,596.40"
Suburbicon,New York,50,"$48,802.19"
In the Fade,New York,50,"$2,712.65"
Free Fire,New York,50,"$15,197.69"
The Green Hornet,New York,50,"$834,724.52"
Joe,New York,50,"$3,155.14"
The Ladykillers,New York,50,"$336,316.53"
Reindeer Games,New York,50,"$197,406.43"
Torque,New York,50,"$179,274.37"
Kangaroo Jack,New York,50,"$565,622.91"
Term Life,New York,50,$110.19
Nothing But the Truth,New York,50,$25.73
"Big Mommas: Like Father, Like Son",New York,50,"$320,397.98"
In the Valley of Elah,New York,50,"$57,274.19"
Hollywoodland,New York,50,"$121,813.47"
Secret in Their Eyes,New York,50,"$170,529.09"
Primeval,New York,50,"$89,554.41"
3-Iron,New York,50,"$2,015.46"
Memoir of a Murderer,New York,50,$771.81
Cop Out,New York,50,"$379,212.88"
Gomorrah,New York,50,"$13,331.58"
White Girl,New York,50,"$1,677.33"
Son of a Gun,New York,50,$11.92
Brooklyn's Finest,New York,50,"$229,464.02"
The Girl Who Played with Fire,New York,50,"$76,744.11"
Harry Brown,New York,50,"$15,368.47"
From Paris with Love,New York,50,"$202,636.86"
Crossing Over,New York,50,"$3,837.71"
12 Rounds,New York,50,"$103,372.42"
Street Fighter: The Legend of Chun-Li,New York,50,"$73,875.04"
Chopper,New York,50,"$1,979.57"
The Whole Ten Yards,New York,50,"$137,943.02"
Leviathan,New York,50,"$9,234.53"
Wonderland,New York,50,"$8,924.42"
P2,New York,50,"$33,736.60"
Money Monster,New York,50,"$346,565.80"
Raees,New York,50,"$27,573.06"
In Secret,New York,50,"$3,551.39"
Peter Rabbit 2: The Runaway,New York,50,"$342,253.11"
Bad Education,New York,50,"$44,041.81"
We Own the Night,New York,50,"$241,368.45"
Sugar & Spice,New York,50,"$112,194.71"
Don 2,New York,50,"$31,099.82"
Super Dark Times,New York,50,$279.78
The X Files: I Want to Believe,New York,50,"$177,308.98"
3000 Miles to Graceland,New York,50,"$132,996.72"
xXx: State of the Union,New York,50,"$227,093.75"
Trespass,New York,50,$142.10
The Informant!,New York,50,"$281,510.95"
Skiptrace,New York,50,$15.14
Don,New York,50,"$6,797.35"
Man of the House,New York,50,"$166,469.13"
The Whistleblower,New York,50,"$9,472.10"
Blood Work,New York,50,"$221,394.72"
99 Homes,New York,50,"$11,922.71"
The Killer Inside Me,New York,50,"$1,816.53"
Loving Pablo,New York,50,$186.05
Transsiberian,New York,50,"$18,621.51"
Kill the Messenger,New York,50,"$20,710.47"
The Way of the Gun,New York,50,"$51,172.37"
Ride Along 2,New York,50,"$770,855.09"
Saw V,New York,50,"$479,529.25"
Two for the Money,New York,50,"$193,191.99"
No Good Deed,New York,50,"$444,011.33"
Young Adam,New York,50,"$6,483.44"
Texas Killing Fields,New York,50,$382.65
Exit Wounds,New York,50,"$437,377.54"
Narc,New York,50,"$88,391.26"
Just Getting Started,New York,50,"$51,290.20"
Undisputed,New York,50,"$107,865.64"
Gemini,New York,50,"$1,692.94"
Crocodile Dundee in Los Angeles,New York,50,"$216,630.12"
Paul Blart: Mall Cop 2,New York,50,"$600,296.56"
Life of Crime,New York,50,"$2,211.41"
Postal,New York,50,"$152,149.97"
Dark Blue,New York,50,"$76,556.56"
Madea Goes to Jail,New York,50,"$764,630.60"
Fighting,New York,50,"$194,664.64"
Cowboy Bebop: The Movie,New York,50,"$8,450.72"
Gringo,New York,50,"$41,996.93"
Blindspotting,New York,50,"$36,618.63"
The Conspirator,New York,50,"$97,501.70"
Wild Target,New York,50,$990.29
Oliver Twist,New York,50,"$16,793.24"
The Salton Sea,New York,50,"$6,460.74"
Mesrine: Killer Instinct,New York,50,"$4,661.71"
The Kitchen,New York,50,"$101,820.27"
Bel Ami,New York,50,"$1,013.36"
Bullet to the Head,New York,50,"$80,141.47"
SuperFly,New York,50,"$173,613.13"
Drillbit Taylor,New York,50,"$277,624.29"
Lakeview Terrace,New York,50,"$331,789.81"
A Kind of Murder,New York,50,$15.26
An Evening with Beverly Luff Linn,New York,50,$44.04
Contraband,New York,50,"$562,183.94"
Proud Mary,New York,50,"$176,347.00"
Nurse Betty,New York,50,"$212,671.88"
Alan Partridge,New York,50,"$1,286.23"
The Protector,New York,50,"$100,605.63"
Nancy Drew,New York,50,"$216,434.39"
Party Monster,New York,50,"$6,153.98"
Blood Ties,New York,50,$348.40
Firewall,New York,50,"$411,963.92"
Lions for Lambs,New York,50,"$126,779.15"
Highwaymen,New York,50,"$3,101.50"
Captive,New York,50,"$21,613.15"
88 Minutes,New York,50,"$143,071.65"
The Girl Who Kicked the Hornet's Nest,New York,50,"$45,865.75"
Balls of Fury,New York,50,"$277,545.28"
The Tribe,New York,50,"$1,272.32"
Dead Man Down,New York,50,"$91,947.48"
The East,New York,50,"$19,167.86"
