movie,city,theater_count,estimated_city_gross
Sky on Fire,Chicago,50,$221.51
The Road,Chicago,50,$342.36
Phantom Detective,Chicago,50,$191.20
Noise,Chicago,50,$46.10
Money,Chicago,50,"$2,915.69"
Leonera,Chicago,50,$39.06
Mio fratello è figlio unico,Chicago,50,$716.12
16 Years of Alcohol,Chicago,50,$21.44
Hate Crime,Chicago,50,$116.28
"Police, Adjective",Chicago,50,$137.80
Ek Aur Ek Gyarah: By Hook or by Crook,Chicago,50,$263.46
Go for Sisters,Chicago,50,$159.66
Tazza: The Hidden Card,Chicago,50,$712.32
Three,Chicago,50,$186.87
Headshot,Chicago,50,$1.30
'R Xmas,Chicago,50,$2.43
Vaada,Chicago,50,$253.92
Junction 48,Chicago,50,$36.50
Black Souls,Chicago,50,$285.65
BuyBust,Chicago,50,$509.19
Nicotina,Chicago,50,"$2,283.49"
Cover,Chicago,50,$226.63
Brigham City,Chicago,50,"$2,431.38"
Sicilian Ghost Story,Chicago,50,$43.61
Lucky Break,Chicago,50,$155.79
The Attacks of 26/11,Chicago,50,$708.54
Extraordinary Mission,Chicago,50,$81.74
My Kingdom,Chicago,50,$7.44
Ice Blues,Chicago,50,$1.91
Hukkle,Chicago,50,$142.92
King of the Jungle,Chicago,50,$77.49
Shikari,Chicago,50,$116.15
Snowman's Land,Chicago,50,$3.21
La soga,Chicago,50,$600.92
Krazzy 4,Chicago,50,"$1,390.04"
Secuestro express,Chicago,50,$862.35
La siciliana ribelle,Chicago,50,$197.74
The Killing of John Lennon,Chicago,50,$19.04
Love and a Bullet,Chicago,50,$48.08
Goodland,Chicago,50,$91.70
Shock to the System,Chicago,50,$10.46
Bulgarian Lovers,Chicago,50,$169.58
"On the Other Hand, Death",Chicago,50,$6.92
The Advocate: A Missing Body,Chicago,50,$129.13
Death of a President,Chicago,50,"$1,480.97"
Green is Gold,Chicago,50,$1.22
Gimme the Loot,Chicago,50,$278.94
Water & Power,Chicago,50,$225.51
À Tout de Suite,Chicago,50,$706.52
Difret,Chicago,50,$109.70
Tycoon: A New Russian,Chicago,50,$345.26
A Cool Fish,Chicago,50,"$1,574.53"
"Lucía, Lucía",Chicago,50,$763.17
Gang,Chicago,50,$82.50
The Ministers,Chicago,50,$8.11
By Hook or by Crook,Chicago,50,$5.14
Inspector Bellamy,Chicago,50,$302.12
Intersection,Chicago,50,$13.15
Wasabi Tuna,Chicago,50,$144.54
Splinter,Chicago,50,$36.86
Settai,Chicago,50,$248.96
Chronicle of an Escape,Chicago,50,$3.73
Randy and the Mob,Chicago,50,$128.67
Out the Gate,Chicago,50,$4.49
High Times Potluck,Chicago,50,$13.77
Bonnie & Clyde vs. Dracula,Chicago,50,$71.40
Conspiracy of Silence,Chicago,50,$7.41
Valley of Bones,Chicago,50,$481.42
The Witness,Chicago,50,$453.57
The Dukes,Chicago,50,$74.63
United Red Army,Chicago,50,$5.00
Ethan Mao,Chicago,50,$19.51
Outta Time,Chicago,50,$11.56
Mercy Streets,Chicago,50,$490.69
Mr. X,Chicago,50,$85.87
Lost in Hong Kong,Chicago,50,"$3,715.46"
Nowhere Man,Chicago,50,$6.70
Day Night Day Night,Chicago,50,$90.66
Fakers,Chicago,50,$140.35
The Code,Chicago,50,$36.64
Murder.com,Chicago,50,$5.91
Gasoline,Chicago,50,$12.29
Viva Riva!,Chicago,50,$176.20
Steel City,Chicago,50,$29.18
Bank$tas,Chicago,50,$42.62
Big Muddy,Chicago,50,$2.29
An Act of War,Chicago,50,$325.25
New World Order,Chicago,50,$57.35
Cavale,Chicago,50,$184.87
Line Walker 2: Invisible Spy,Chicago,50,$825.37
Après la vie,Chicago,50,$74.65
Mr. Smith Gets a Hustler,Chicago,50,$4.52
This Last Lonely Place,Chicago,50,$57.67
Sunrise,Chicago,50,$2.85
The Fuzz,Chicago,50,$17.31
Undoing,Chicago,50,$128.38
3 Holes and a Smoking Gun,Chicago,50,$51.35
Mi America,Chicago,50,$9.50
Cavite,Chicago,50,$199.92
Virgil Bliss,Chicago,50,$4.18
Rightways Down,Chicago,50,$17.83
Shadow Glories,Chicago,50,$65.38
Daylight,Chicago,50,$11.08
In Echo Park,Chicago,50,$17.24
Justice Is Mind,Chicago,50,$0.96
Dark Meridian,Chicago,50,$13.69
Ridge Runners,Chicago,50,$73.50
Autumn,Chicago,50,$30.04
Mumbai Mirror,Chicago,50,$12.98
Forgive Me Father,Chicago,50,"$1,252.22"
I Recorded a Murder!,Chicago,50,$4.28
Winning Formula,Chicago,50,$62.35
